id,start_date,ban_date,period
account.ee7024d2f6204159b3782845e3758c94,2019-03-06,2019-03-12,7
account.4b0d1628f9984c3e81e8fae8617a5807,2019-03-03,2019-03-04,2
account.62896a39e9554306b125cbca923e023b,2019-03-23,2019-03-29,7
account.6429041336474b8c917906133c165012,2019-03-19,2019-03-20,2
account.73528f6324794c0eb747552e01c78781,2019-03-10,2019-03-11,2
account.7cc3b8467ada4caeacede7f08aaa3fb2,2019-03-01,2019-03-02,2
account.bfaeb1244eb2485f8a1cd94e5257a3a4,2019-03-12,2019-03-17,6
account.cdee4a9bc4d04738a38e9ed525614c0d,2019-03-20,2019-03-30,11
account.da28750b66ec4b3fa20fb21ce5b4d8ff,2019-03-10,2019-03-19,10
account.eb97d122f03a47da919dbdd2cb7c5f24,2019-03-03,2019-03-07,5
account.f2cd814392ac4fe29bdd19a89408d011,2019-03-28,2019-03-29,2
account.242d687af23f45a59a44ea426fd1a331,2019-03-15,2019-03-15,1
account.422f9448b74d467cabe4ebbe40c94af5,2019-03-29,2019-03-30,2
account.42f5533e971a4f61be710425c0d619e9,2019-03-03,2019-03-06,4
account.55a6534fdd28477d8c5f63d461aa37b3,2019-03-12,2019-03-13,2
account.6e7586500a5d44b1b5b0c98f8c134518,2019-03-01,2019-03-03,3
account.8290162513b64aae8f8faace8e3e4ae1,2019-03-03,2019-03-04,2
account.86f02349307945f591188f6bc0810d4b,2019-03-14,2019-03-15,2
account.8d88876809ef4594b304dba21683a02a,2019-03-15,2019-03-25,11
account.960477c17c7c4080956a2424f7f458a7,2019-03-02,2019-03-03,2
account.9a6a560bf29145da80226469c018ce40,2019-03-04,2019-03-05,2
account.a2fe41796f6c424a9402c0d2cfdf98e6,2019-03-26,2019-03-27,2
account.a5a20530d86e40eaba99473dda78cf08,2019-03-03,2019-03-04,2
account.a8111f96d62d4c749d0ae38f52bf1ccb,2019-03-19,2019-03-21,3
account.ac0df0612d0e42d783fbda480ba0c5c6,2019-03-09,2019-03-09,1
account.bbb226c4a95c4d14a7a7431d9231fc75,2019-03-21,2019-03-22,2
account.c0477eaa8e8e41649fde34bf1345db4b,2019-03-09,2019-03-13,5
account.d7c8ecbdcbd84535b726a296b13cb031,2019-03-13,2019-03-22,10
account.faa9a0108d17444595c8a05fb232cb5c,2019-03-06,2019-03-07,2
account.2fe4524f4b3c4fc4a842368fa882e793,2019-03-21,2019-03-23,3
account.3f9aeb039b0842a7bfeeb3f770b85966,2019-03-10,2019-03-11,2
account.4a06ba72e32b4f3c85169c1ca118be0a,2019-03-06,2019-03-09,4
account.69a6ffa419904714b4333cba33462be6,2019-03-11,2019-03-11,1
account.8a3f14ba48be499c96d64a56860e70d9,2019-03-10,2019-03-28,19
account.8cb8b0711c004e18a4a9b04091028472,2019-03-19,2019-03-24,6
account.b33d741b8096477b91df91d594d3b748,2019-03-05,2019-03-06,2
account.bb385c74b51e494494aac8ec8d5b6544,2019-03-07,2019-03-09,3
account.c99601a836b44b2997da181ccc16fd03,2019-03-05,2019-03-05,1
account.d7fe4b93c48e4367a2451a6dc289c925,2019-03-01,2019-03-13,13
account.e05839bb6a93458ba0d93e5c2ab89a4b,2019-03-05,2019-03-06,2
account.e1505c3a9bfc4c898c9c16b7d2f6273a,2019-03-12,2019-03-13,2
account.fa6afbdc498140f98cfd52b67f1cb5e2,2019-03-18,2019-03-20,3
account.fe43408e71144c17afb4354c01c918ae,2019-03-15,2019-03-16,2
account.0721d4f8956641ee9e1de65af343a091,2019-03-12,2019-03-13,2
account.0a06f0caaadb45f499c37fa177da84cf,2019-03-01,2019-03-04,4
account.407892352e6d4ac394f888c58243eb5e,2019-03-05,2019-03-26,22
account.71e7af5d0ce540db913e83c16d3d76f6,2019-03-03,2019-03-11,9
account.7d8158dcaf9747488095b08a149ca3f3,2019-03-05,2019-03-11,7
account.8aad0b0a83b24fbda039a5caf23d5612,2019-03-17,2019-03-17,1
account.985652d48d6748fc8b2b53ad510b4782,2019-03-04,2019-03-05,2
account.cad9d62439ac44ed99cd26b68bf1a3c5,2019-03-01,2019-03-05,5
account.de98f5a6e57a445badf28cc91364edc0,2019-03-16,2019-03-17,2
account.e4eff354a41d414eb91383987c8bbdab,2019-03-09,2019-03-11,3
account.f1ab534351814367aa3e721802e21b61,2019-03-02,2019-03-06,5
account.f3f81185f5c541139e1020cd04cf3dda,2019-03-13,2019-03-15,3
account.f4fccbd232174fe6803a39c1f26091d8,2019-03-15,2019-03-30,16
account.1257e5241fd5447d8062707e007c90cd,2019-03-15,2019-03-16,2
account.143046ed23cf42b9b4a03953e3fe4ede,2019-03-02,2019-03-06,5
account.271900ac87de429fb5c8e87bd4aa1c1f,2019-03-10,2019-03-11,2
account.370020b21c094d8b8216602f361bab01,2019-03-10,2019-03-31,22
account.69754cf4aae941c894f473d4cd688909,2019-03-02,2019-03-03,2
account.7166fd61fd5e4731acdab69df6c47d14,2019-03-15,2019-03-15,1
account.98688863e29d474cb5d2f5848802d7b4,2019-03-20,2019-03-22,3
account.a2bca4a8908a4f2a97830dbea15195cb,2019-03-03,2019-03-04,2
account.af06500e01554d38b93944a1bff43b25,2019-03-15,2019-03-17,3
account.df25877251294221a69e5a69b04852d8,2019-03-21,2019-03-22,2
account.0d04448b0d4e4fbd9aefc4303d115a9d,2019-03-03,2019-03-06,4
account.1a9b4057f0be4af5967b55f74c18f8db,2019-03-08,2019-03-09,2
account.289e5d7fb531488499d9be5b14f71f44,2019-03-01,2019-03-01,1
account.4f901b02c5b54211a0ac451d25449229,2019-03-04,2019-03-06,3
account.6afc77a4665a478cbe5b71f75e449db0,2019-03-07,2019-03-09,3
account.6fe95f4604b44fc19d36e2cbdb485753,2019-03-04,2019-03-05,2
account.f7b464a2bc1246e19ba5365c20598124,2019-03-07,2019-03-15,9
account.077e23c0565e41f19e847bbb8eeeb13e,2019-03-21,2019-03-23,3
account.11462655a8004855a4d55172327e1158,2019-03-02,2019-03-03,2
account.2e02b1be64a94e36a8fec84849d78a9f,2019-03-06,2019-03-07,2
account.3a8fa8a7054143799079a7cbb685b3d7,2019-03-05,2019-03-06,2
account.4e2d261bfff34a978eb44a2badbdbc68,2019-03-02,2019-03-06,5
account.6a79e2a2cfe4478b93ac8d2c0c417fc1,2019-03-01,2019-03-03,3
account.aa9cdb917faa483ab1242d4e3db94ed3,2019-03-13,2019-03-14,2
account.c61627901fc44aa39f52f20a60f68164,2019-03-12,2019-03-12,1
account.d72bd90a570347c7985fc5b58fb2933a,2019-03-22,2019-03-24,3
account.f53116df555049fd8ccdbc4c05d56e2e,2019-03-11,2019-03-30,20
account.1ef582a550c94066ba6270b40036ed7a,2019-03-26,2019-03-27,2
account.57a2c0c3cc3d4beba655f399d1438253,2019-03-05,2019-03-06,2
account.5e0214d2d2044a8d93828632ce8aee83,2019-03-01,2019-03-02,2
account.8c6b11359c0741d7bed23fb204ecda20,2019-03-10,2019-03-16,7
account.a6b6651118344066a1408062d4d12d48,2019-03-20,2019-03-24,5
account.c354b7d3dbeb4cccb66ab82754864921,2019-03-01,2019-03-02,2
account.d59f89a649924182a0cf298db26c3ab1,2019-03-04,2019-03-15,12
account.d8ab3f3e0fb548feb5cb9163cf1038d8,2019-03-12,2019-03-13,2
account.e22247b987804fd3a0366924560c57eb,2019-03-02,2019-03-06,5
account.0cc714bce5a84d0aa1b6bdfa12f1a14e,2019-03-05,2019-03-06,2
account.2432a2f7e8d94a05a005271f348b08f1,2019-03-09,2019-03-10,2
account.2a00a7d3f83e47c48d8dbe8c1c31cf38,2019-03-01,2019-03-03,3
account.2fa3daf6aa6b4bc8873e3a4fff2244a7,2019-03-23,2019-03-24,2
account.60514953c1d045f993114cdb2e9bb287,2019-03-19,2019-03-20,2
account.6aeba243da3140349ad37e5fe19c76f4,2019-03-14,2019-03-29,16
account.743c148ae3f04450ac04acc3e3cc4a31,2019-03-06,2019-03-07,2
account.7edb480dfa3248b99f6dc362b44cdefb,2019-03-17,2019-03-29,13
account.8fb61d65e88246bf9b18c6634bad1cb1,2019-03-02,2019-03-06,5
account.9583c1f2a59e439f91d3cc7293a4b5dc,2019-03-05,2019-03-09,5
account.b10aca1f56e948e094ae488d66f48846,2019-03-04,2019-03-05,2
account.b2a55b40290545d88a84200cba0dc570,2019-03-11,2019-03-12,2
account.c57b7d6c85724615905d686e70e44299,2019-03-15,2019-03-15,1
account.cf0bcf5705964da7891c2fd0d41e3c39,2019-03-03,2019-03-30,28
account.d2772fd2ee6641c0b800100ed3cb1f59,2019-03-02,2019-03-03,2
account.dec90e2afd7741fcbda40f098644338a,2019-03-12,2019-03-13,2
account.e251ab9d92754f0c80a6653bce62dc85,2019-03-06,2019-03-28,23
account.ef91e52b6e974f509e25af135e329167,2019-03-01,2019-03-09,9
account.043059164de5409ca7b4542c6a5bee39,2019-03-10,2019-03-10,1
account.0487739cee074a5a9ca220e08af682b4,2019-03-14,2019-03-16,3
account.2c3c32ff48354e63bde36461ebb718ae,2019-03-10,2019-03-11,2
account.53c3ebbe6892458eb9aa18b7ccc582d9,2019-03-16,2019-03-21,6
account.5be441ac38864d15b1e227b9b855a23d,2019-03-08,2019-03-13,6
account.6b465d72046e4232bcd5364c36ad2468,2019-03-13,2019-03-14,2
account.6d2d899b10924acb9f8eba711d5a5107,2019-03-03,2019-03-31,29
account.9ee55b5937944038be7247caa1f77424,2019-03-02,2019-03-06,5
account.a3382a999a8e44efb7dbc97b7b7139cd,2019-03-21,2019-03-22,2
account.b5b88ac719da4677b32098ff02785ec1,2019-03-01,2019-03-02,2
account.b67ce871070842f8b208f38ce7a2bcc2,2019-03-06,2019-03-09,4
account.c1c88e3d18f44c7aa98774953332142c,2019-03-05,2019-03-06,2
account.e6e14ae1db634e6983c38097dafd814d,2019-03-11,2019-03-11,1
account.072dd9ae42ac43e0a4f4427d4c916b98,2019-03-24,2019-03-25,2
account.1f6bbcbd98a74bb18da7a33446f85265,2019-03-02,2019-03-06,5
account.21801fa9322043ea9e25b9c2aa442f35,2019-03-11,2019-03-11,1
account.224846e164b54fce9004d9d66fbdd341,2019-03-01,2019-03-01,1
account.2b7d3a5bc3d84d9ba91f02a1205355ac,2019-03-02,2019-03-03,2
account.2bd1a16e8aef4548a7f9403add77e716,2019-03-09,2019-03-10,2
account.2f4c6519f33a4425899ce7c0f3671672,2019-03-13,2019-03-14,2
account.645c22107f9e48ca8a34c017bbd9ec1f,2019-03-23,2019-03-24,2
account.6fb8438fd4ab4c64a916df73dd620a23,2019-03-08,2019-03-08,1
account.7a0c70dc3665476ca36f89ad14132cf2,2019-03-10,2019-03-11,2
account.960ae9e2c7294c4797e190adcaf5e7c2,2019-03-03,2019-03-06,4
account.980375e36c2d4666a1ec443b9006f7ff,2019-03-08,2019-03-26,19
account.9b02e98800bb48f8878c705a0b863b34,2019-03-01,2019-03-03,3
account.9c001e4c670f4df692953a216f7776f0,2019-03-13,2019-03-13,1
account.a7293808c6f34190a6f354dd12006e88,2019-03-24,2019-03-26,3
account.af885ca739214762ac6fd5e1a3e7226b,2019-03-05,2019-03-06,2
account.b93f35ce759346b983edd73ad7e28e2c,2019-03-25,2019-03-28,4
account.cdbefff76bdc4adba53cff082072de07,2019-03-02,2019-03-06,5
account.cf165fc54c9846439d4bdca70873490c,2019-03-05,2019-03-06,2
account.e4ba72e7e1f542d28f54180e5ce0c9ef,2019-03-05,2019-03-06,2
account.f5e6f1db537149e18c3701fbb67f4a70,2019-03-02,2019-03-04,3
account.292df69d72a241ca8064fad34e90d5de,2019-03-04,2019-03-06,3
account.53103fcc42cf4e8c960686fae57a5f27,2019-03-01,2019-03-03,3
account.7b5a1a4cb8db4bd490d624daef8647d9,2019-03-02,2019-03-03,2
account.7d952f45d2d14732bed03eb9f433cf1a,2019-03-01,2019-03-02,2
account.8529b014ae0e4bc7a85c0fdd73f4164a,2019-03-10,2019-03-11,2
account.b3302c0db65648a483cf9da3c09ebb70,2019-03-01,2019-03-06,6
account.bc59afd0b5e84eb380be947f58fbf153,2019-03-04,2019-03-05,2
account.c917691607034bf29ef83b165079a827,2019-03-09,2019-03-30,22
account.d69715f9f5ff42429e81bb414a289814,2019-03-01,2019-03-02,2
account.dc86712e24724a75951d3ad515969ef8,2019-03-19,2019-03-23,5
account.eeee34a3ccdc4c9faa6a56dc7e32428d,2019-03-03,2019-03-04,2
account.f9cc297350244f8180ac4ff16c51eee1,2019-03-01,2019-03-02,2
account.008f3285a9444e55a0fda3b1f095f1aa,2019-03-08,2019-03-09,2
account.0abf0818476a476a808e5e0857b0f3d9,2019-03-02,2019-03-03,2
account.0e4a1712270043729be830f112efc062,2019-03-11,2019-03-28,18
account.183529d97dc74d6c8a4c6a22475b7136,2019-03-21,2019-03-24,4
account.516b36389e0745199b3e6b16401ebb68,2019-03-05,2019-03-09,5
account.585dfed2ac614326b0c327e62e50b142,2019-03-02,2019-03-03,2
account.6bdbdb4a30ff4b1bb85d7a31cd7d9f81,2019-03-01,2019-03-02,2
account.7d2842aef7d94bb3aaf375e7dbc4724f,2019-03-05,2019-03-06,2
account.8a20412b0fe94505a68487ad9985607e,2019-03-11,2019-03-11,1
account.9cf519293b2344ea9914c91c029a076d,2019-03-23,2019-03-23,1
account.aa6b67b898c84838927906dd191af1ad,2019-03-13,2019-03-22,10
account.d4cad1b9e96c408592ca9b9dc5e5f367,2019-03-07,2019-03-09,3
account.21e4c4ceb44841f6849914a36dda025f,2019-03-03,2019-03-13,11
account.2b92146d31fe4b94b392ec296bdd1ef3,2019-03-12,2019-03-13,2
account.45672ef992624a2f943c0828dc206394,2019-03-01,2019-03-11,11
account.497f2a835d6e431fa46fe0b40398c8eb,2019-03-15,2019-03-16,2
account.697ebbc6bac04e3e965839c3552e518b,2019-03-03,2019-03-08,6
account.7ddd882cdd124691992017a293bced54,2019-03-01,2019-03-02,2
account.9b2c8c8651b945f48289ce7e3063ca4f,2019-03-11,2019-03-12,2
account.d7b9e15a9d38492190c6d17c65e1da24,2019-03-03,2019-03-05,3
account.d83293b1eb2348bf97dddb480c8facd2,2019-03-22,2019-03-23,2
account.deb039d2aa3a4e19af8e9b2e6738e7c7,2019-03-01,2019-03-02,2
account.e7e73fd9f47d4539bc43ad642d1dba9d,2019-03-01,2019-03-03,3
account.ea29c087491c49fab860a7163e1c8138,2019-03-05,2019-03-06,2
account.03eefca17cb9435ea5ac853fb1b5d0ea,2019-03-17,2019-03-27,11
account.10471552a4c148d6b0dfc80a6c60ec29,2019-03-02,2019-03-03,2
account.24c53e9a275b44b786a6d35a539e562a,2019-03-15,2019-03-15,1
account.689116c105114cd2b3fd8541c6d38dbf,2019-03-18,2019-03-19,2
account.6abd6c55d1c841e9b0bae4e7d8441d81,2019-03-09,2019-03-09,1
account.727b21dec7e74e709fce72237d9c1110,2019-03-07,2019-03-08,2
account.8a722334d66e4b4c8159a65dbca1ca6d,2019-03-09,2019-03-09,1
account.8aa3e9ca7e2f40a5a0b75ebe6e1dee74,2019-03-02,2019-03-03,2
account.9412ca6d91e24b9c97b251b7dc3f4907,2019-03-13,2019-03-28,16
account.98983114b30e4639a7150d7caaeb65fa,2019-03-04,2019-03-17,14
account.c44e80ccc1bb4fb1b374bd103b662a00,2019-03-04,2019-03-05,2
account.d3cdde3eb0684c1ba7190428cef46e89,2019-03-02,2019-03-05,4
account.010f9b770d9a4303845dcd00a6c16ebd,2019-03-27,2019-03-28,2
account.051a4715845f462ca8360f38e579d9d6,2019-03-05,2019-03-06,2
account.0a699b1fd1a6488f8c3ceceea7637783,2019-03-01,2019-03-02,2
account.0b640e9d359f4a5eaaee46280a4b31fc,2019-03-09,2019-03-09,1
account.1a56007857e343b6a24acceb815d6805,2019-03-03,2019-03-04,2
account.2abf482508dd4997b89f5f73b98369c3,2019-03-02,2019-03-03,2
account.2e2cebd76ba14ffca1281d962eed6059,2019-03-12,2019-03-13,2
account.339e01fc593a47649621f8e29afc9c34,2019-03-17,2019-03-29,13
account.44f26c3a0cb94cbc91fd57c7d68a85c7,2019-03-09,2019-03-09,1
account.4789957a4893449c9a0b1c1b5dae4a23,2019-03-28,2019-03-29,2
account.589e5a635f0b4e9588d3518f4a08e994,2019-03-03,2019-03-04,2
account.60a0acd01d8e4d5cad384bb682023f61,2019-03-13,2019-03-14,2
account.686633b235404b38a1bbc21cc328152f,2019-03-05,2019-03-08,4
account.7fa5d189632947e096e4dedda0d3b59e,2019-03-01,2019-03-06,6
account.802a5702f2a549fbac124e673451d1fb,2019-03-01,2019-03-02,2
account.a7dc40f792e5407f92babe27a94944ac,2019-03-19,2019-03-22,4
account.a900abef1b97429caccd05cee2edd0a6,2019-03-02,2019-03-03,2
account.a902c1565479479eaf858732ee0f020c,2019-03-12,2019-03-22,11
account.c3906eb53fcc49bab0f87978cb953c29,2019-03-02,2019-03-06,5
account.c9ac41f2563f43bb94867d564b1e3a65,2019-03-05,2019-03-08,4
account.de469cdcda7b453aa117c4ca066d4163,2019-03-03,2019-03-11,9
account.dfdff5c9504245dcb0cdfa7d3d4bca91,2019-03-11,2019-03-13,3
account.f267676a4e3543f2aa63143776011a17,2019-03-05,2019-03-06,2
account.02b191f4a0d847a0bbfab245f49ce2f7,2019-03-18,2019-03-19,2
account.071fd18255b44610ac57c75b7e733c79,2019-03-09,2019-03-09,1
account.1687477445dd4c54b015c1db370e9f85,2019-03-10,2019-03-11,2
account.23446a22cb7c4367ac9de261e2c68673,2019-03-22,2019-03-26,5
account.31510778004a4befa868f6ee97ec7081,2019-03-16,2019-03-17,2
account.3c85c5004c604fa9835ae63cf114b1ad,2019-03-04,2019-03-06,3
account.5183e6cd305441dd82816c0437913c34,2019-03-06,2019-03-06,1
account.6326a280ac3443148aa735084051425a,2019-03-19,2019-03-20,2
account.655d9c7aa8de4c32b63940b970f82502,2019-03-25,2019-03-26,2
account.7728727d527146c881480e3b9b7393ee,2019-03-11,2019-03-13,3
account.776bc0f7a02d4149be764a0383944a1c,2019-03-10,2019-03-11,2
account.848d51c09dfe4669afdeff0796adef16,2019-03-27,2019-03-28,2
account.9382dc3b4b3b4d01b5470f226f7066e7,2019-03-11,2019-03-11,1
account.9981c1a64a9745bbb0ebf580db5868be,2019-03-01,2019-03-06,6
account.aa8bdea7745d4aad849f95dc52c338e7,2019-03-05,2019-03-06,2
account.bbf5b6d6f8a345508f5a172b5b380114,2019-03-06,2019-03-09,4
account.c6f4d893cf18423d8b5ea213dc8a2e34,2019-03-01,2019-03-09,9
account.f2911f74a4c24dfb9e9de0fcc6cde14b,2019-03-01,2019-03-01,1
account.fc6f1aa41f564fc2bf394e482773ce47,2019-03-02,2019-03-03,2
account.0c72e47efcce4c78b3380d5b8a463c2d,2019-03-01,2019-03-04,4
account.218f8330411345e3ad2b67be87517d7f,2019-03-01,2019-03-02,2
account.25dbf0e1a77e48eb985ea1c766f907a2,2019-03-06,2019-03-11,6
account.32d29caa11e34ac8a5d73e5ab1340ec6,2019-03-01,2019-03-02,2
account.3584f7e2b84b4cf190a2b8dcf894a1f3,2019-03-21,2019-03-22,2
account.5791648222b94d07b580f2b87b35f594,2019-03-18,2019-03-23,6
account.6143aa1d5dba4e5fba021f8d217b5187,2019-03-21,2019-03-22,2
account.786cb411af544da590a88d24e08d0af5,2019-03-16,2019-03-24,9
account.7e631c906dd54228a3ec92e520a91e30,2019-03-03,2019-03-06,4
account.8513790adf254c3285de23c952a4f831,2019-03-01,2019-03-02,2
account.886b4d8e50604ff99704a428f2690e79,2019-03-09,2019-03-09,1
account.91ca1a8eeab84b9a9a604e4ca771f897,2019-03-09,2019-03-30,22
account.aa7df48d65fa4dfd9a5be343e5c8a960,2019-03-12,2019-03-13,2
account.bae6b708a4ae41cabebe23c69c69e1bc,2019-03-22,2019-03-24,3
account.bdfdb4d88f3a45dea3d0780ee787f5e0,2019-03-04,2019-03-07,4
account.c5ea3ce18ef84089867cda051fffe72c,2019-03-04,2019-03-11,8
account.ea6d29621ae2449e80803004ae4ad719,2019-03-07,2019-03-08,2
account.f0c61ff117df4b6e903601311309160e,2019-03-11,2019-03-11,1
account.1791ddc403fa4278864f5df9dbd234e2,2019-03-03,2019-03-22,20
account.247b8286868649fd84cadea5cdb00a95,2019-03-02,2019-03-06,5
account.2518d63c2cfc4204aac1bc48aa076872,2019-03-02,2019-03-04,3
account.394d1b4524e94e8380f17d7b3b726f3a,2019-03-18,2019-03-19,2
account.40967db22f4949c4971599180f29bbdc,2019-03-04,2019-03-05,2
account.462fb3e2584240ca82cfc7d85cca2a1d,2019-03-16,2019-03-20,5
account.485dbe75ee404740bbe187ce8e10e0fc,2019-03-01,2019-03-05,5
account.5a87ac71178b469399d0fcadba987b62,2019-03-03,2019-03-08,6
account.72a915a032004f7d86ce960eb10eaa4a,2019-03-11,2019-03-11,1
account.7b4e28cfe5b1497ebc362776ba28aec1,2019-03-11,2019-03-14,4
account.7e316a1d8ecd4907b3ad0f0aa66f9f36,2019-03-16,2019-03-17,2
account.85f801eeb4964256ad061b8a3facec7b,2019-03-03,2019-03-09,7
account.888c1cfb14fc4479a0103061b6228f04,2019-03-01,2019-03-02,2
account.95494f37b44848409d935d81ccaa127e,2019-03-02,2019-03-09,8
account.972f190c18954ba08c96fa832924a244,2019-03-08,2019-03-11,4
account.b588e03210f74fd9b3580feb6117812e,2019-03-05,2019-03-06,2
account.bccc610d0bbe475f9ba39cdf92272a9f,2019-03-02,2019-03-11,10
account.e397709b1bf24138802d4c69c6fc33ff,2019-03-01,2019-03-02,2
account.f51d6451487d4b45b4a15b0fbf5f9be1,2019-03-01,2019-03-09,9
account.fe59569e3f134baf9e1cbc47fc4285f4,2019-03-02,2019-03-03,2
account.002dced5b2734143a4133cb58e0d0724,2019-03-01,2019-03-03,3
account.0a68ee8368924e94a55f7d4eafae72ec,2019-03-11,2019-03-17,7
account.266f362740fa4baeba4987baa7b6e129,2019-03-21,2019-03-22,2
account.2bbfcd1d2f4e4d98b4f7fef1770e8d01,2019-03-06,2019-03-07,2
account.2feee8944771474c81f92d2bddc86047,2019-03-04,2019-03-06,3
account.32e87c3fc97c448d8d948082417d1b8f,2019-03-25,2019-03-27,3
account.60e24f4c6f234f4f94ade10ba0dd4eaa,2019-03-13,2019-03-20,8
account.75044e2c18654067a2b82578f61b3e04,2019-03-14,2019-03-23,10
account.7bc82d1b7cb04d2c851fbeb32f3f853b,2019-03-12,2019-03-15,4
account.a4689fad39fb45d2a1ca2881cc188ccd,2019-03-01,2019-03-02,2
account.c7e77c1d20414189906b65ef29c677a2,2019-03-10,2019-03-16,7
account.d3a6bd27af264a77a600417107eeb2d7,2019-03-13,2019-03-15,3
account.d9afd35bfe6e4926aaae7904edc80ab4,2019-03-04,2019-03-05,2
account.ec49ec09470b4db5b2c34fb108d3fd5c,2019-03-15,2019-03-24,10
account.041e1f266d9b4de89007f4c9d5942a5c,2019-03-11,2019-03-19,9
account.17015d125f63435c9a4100223f3a364c,2019-03-03,2019-03-04,2
account.2b774d4d8b77404688d9c84591cc43ea,2019-03-03,2019-03-06,4
account.2d2490d65195431eb5e480d57f3cf5a1,2019-03-17,2019-03-23,7
account.34ecd5d475bd4b248bb1074da14d955a,2019-03-10,2019-03-11,2
account.3501d519dec844a9887f4303b59c068e,2019-03-06,2019-03-12,7
account.3505d910ed7b48fb911206e8b12c62e0,2019-03-24,2019-03-27,4
account.3e01c46ca3cb40768465bdbd603c8a36,2019-03-05,2019-03-12,8
account.49a1dde51f5f4cb0919af9e7839fac02,2019-03-02,2019-03-03,2
account.4baec06cfec142b3bbbb144b890e5cd9,2019-03-04,2019-03-06,3
account.4ed8176feec1497997bf56873b9f02a8,2019-03-05,2019-03-06,2
account.65fa6f6f22c34f869968730f2b6cd668,2019-03-04,2019-03-04,1
account.96dc6500ba7d4cc0995b251f74f9c281,2019-03-24,2019-03-26,3
account.a259f092b46847308496ed41caaa6014,2019-03-09,2019-03-12,4
account.a3889575335945a1b16033ef0bbba44d,2019-03-01,2019-03-01,1
account.c9f99362c77b4108ad276217527f3ded,2019-03-24,2019-03-25,2
account.ef5b9017720640a7bb6085826abcc3eb,2019-03-03,2019-03-09,7
account.044c0abd4032472397ad1da58c71dcd5,2019-03-02,2019-03-09,8
account.0c5550de90c4428fb6fe03fe3fe78f7e,2019-03-03,2019-03-04,2
account.394b660e7b2f421aa1a4e739106140a0,2019-03-11,2019-03-17,7
account.3b83e8aa5ed6451aaf581b65003528f4,2019-03-13,2019-03-19,7
account.47172ce6bbc24f429b81ad38fe6933fe,2019-03-06,2019-03-08,3
account.479b24bdeb124d648214681595f00a18,2019-03-03,2019-03-04,2
account.479f2c64b1c040e2a62f1ec3bd22484e,2019-03-09,2019-03-13,5
account.5cc770b466324845854c1042f27dac55,2019-03-05,2019-03-06,2
account.7fd04d8cb4c24298a6ab7525f73d2e3b,2019-03-03,2019-03-11,9
account.9144432be4284e189d3856a6603d4059,2019-03-14,2019-03-31,18
account.a21f44c4643142ff8acdd1876b7833f4,2019-03-12,2019-03-13,2
account.add9428ba5a548ad92eff91f62f234b8,2019-03-07,2019-03-11,5
account.b45a234a50394e948f9cbeea08e984da,2019-03-01,2019-03-06,6
account.c1f93be960e24b12bc29ad400685a160,2019-03-09,2019-03-19,11
account.c41daa06c20d4ca2abbb6456b1d0a855,2019-03-01,2019-03-02,2
account.f2afecf23ca44e0a8a78298f497b1e5b,2019-03-04,2019-03-06,3
account.f5705abbd8834784b5895bb7893b7e46,2019-03-10,2019-03-13,4
account.fec0421cb460408795d1197556811887,2019-03-16,2019-03-30,15
account.1610aa5eab8c40299a7cc826f3d7640d,2019-03-10,2019-03-26,17
account.19b2274c41914e5d9fc8c6262e23c955,2019-03-08,2019-03-12,5
account.2a857c968011448691977766365f6449,2019-03-05,2019-03-06,2
account.327e1bdc00cd4975b0f562b2909f7eba,2019-03-04,2019-03-11,8
account.5b9712ef5d7b4bed8139378f7621752f,2019-03-01,2019-03-02,2
account.792540cd8cd449b597fee5659a74ee13,2019-03-05,2019-03-12,8
account.85f0e0b1f8f94e62b1c5a90e7f1ff37e,2019-03-27,2019-03-28,2
account.964096cc373e46ea846dde572c60c123,2019-03-13,2019-03-14,2
account.9ee35398dde1487c8d8ca6d7f75afa69,2019-03-06,2019-03-09,4
account.a6ec774847eb4022b4857ad885f8aead,2019-03-01,2019-03-02,2
account.ab37a9b8d4534c838d27a7c684d93438,2019-03-01,2019-03-01,1
account.b537e0bde69849c8af132bba66532b81,2019-03-15,2019-03-17,3
account.b5be5342cf5d4424bf61ca46bee9528a,2019-03-05,2019-03-05,1
account.bbf40eb7aaf8453f8e50e9931e5f490d,2019-03-11,2019-03-19,9
account.ece78164cf444abb9ba77e025112793a,2019-03-02,2019-03-03,2
account.f3e31a419e6d4560bbdae8f8e72647c9,2019-03-10,2019-03-12,3
account.f984a2d4c6d94e089f911b3236fddb7a,2019-03-12,2019-03-30,19
account.1fd17a8c6a3241c8972e540213ce9344,2019-03-10,2019-03-11,2
account.25e1c7a0637a4ff1a9b51171418f353e,2019-03-10,2019-03-12,3
account.263112c46f9947e7a9b746de165bb72a,2019-03-13,2019-03-14,2
account.46909646f0c742428ef77d4022285860,2019-03-05,2019-03-06,2
account.6bbfb6311a2044fa8421f6805b6c1cdf,2019-03-01,2019-03-04,4
